GeneID	log2(FC)
FBgn0033302	-0.305995143700928
FBgn0031973	-0.305511251958718
FBgn0034523	0.421577322833047
FBgn0020249	0.326235926739991
FBgn0030685	-0.291331216819122
FBgn0002945	-0.668234420966884
FBgn0030960	-0.414104638093296
FBgn0038349	-0.322231095016433
FBgn0026418	-0.251281925908657
FBgn0086253	0.330640508797162
FBgn0030485	0.432167341833865
FBgn0053181	-0.462234058888486
FBgn0004687	-0.261769351488251
FBgn0063923	-0.501285707343982
FBgn0026323	-0.298596769952071
FBgn0031220	0.278928141247572
FBgn0036354	-0.343457914614204
FBgn0035262	-0.446165190115756
FBgn0040765	0.385968515502196
FBgn0026409	-0.31682609358135
FBgn0260746	0.350871367079157
FBgn0034644	-0.318613540210473
FBgn0004456	-0.289581964250918
FBgn0031990	-0.276220137501163
FBgn0039094	-0.681677763429496
FBgn0038453	0.301807746639484
FBgn0035769	-0.326980334407131
FBgn0031968	0.5732796250126
FBgn0085334	-0.680048986907459
FBgn0026143	-0.393184455381764
FBgn0031097	-0.538867370296116
FBgn0035295	0.335129635026321
FBgn0020633	0.381204468348992
FBgn0010551	0.271250245560829
FBgn0030051	0.663984817674091
FBgn0004066	0.331609337595768
FBgn0036702	0.251213041492876
FBgn0004865	-0.594546752153351
FBgn0038484	-0.678228403727157
FBgn0014141	-0.373472555989766
FBgn0011659	-0.328152128587392
FBgn0035287	-0.606935767040837
FBgn0028399	-0.303545770917341
FBgn0261283	-0.277936215237906
FBgn0033204	-0.377917047790121
FBgn0030077	-0.371907478252456
FBgn0026380	0.315352193777755
FBgn0034139	0.665475539603158
FBgn0030403	-0.307783907319373
FBgn0031304	-0.279702623225526
FBgn0033032	0.385671808079505
FBgn0016754	-0.325565467405424
FBgn0034643	-0.284285137843149
FBgn0062978	-0.67346002983458
FBgn0053056	-0.420713862106846
FBgn0028690	0.256666292855512
FBgn0060296	0.536914800675052
FBgn0034390	0.589794980227812
FBgn0016032	0.434774525565804
FBgn0040373	0.556567272036494
FBgn0031540	-0.432379395328323
FBgn0030588	0.473446095402826
FBgn0031048	0.330699314143488
FBgn0020545	-0.303736271242809
FBgn0034418	0.274554880101719
FBgn0025390	0.529165897820129
FBgn0261931	0.298749699894427
FBgn0032805	0.475769794724208
FBgn0004870	0.548933592591116
FBgn0025571	-0.273282059595507
FBgn0030412	-0.285762491188652
FBgn0261053	0.525957330541778
FBgn0036893	0.442963995106303
FBgn0264699	0.63225155804071
FBgn0085450	-0.391725260204528
FBgn0036101	-0.439699435758188
FBgn0034447	-0.306148299418668
FBgn0263200	-0.324381847741676
FBgn0004133	-0.293194104905449
FBgn0250732	-0.289486704251508
FBgn0003575	-0.315040637799776
FBgn0260632	-0.280512749960698
FBgn0261789	0.303552790908175
FBgn0039467	-0.329850679342528
FBgn0036199	-0.334206332868786
FBgn0035167	0.554686126667715
FBgn0250757	0.561274897916608
FBgn0000244	-0.374455705729174
FBgn0035204	-0.331288653705023
FBgn0037757	0.295519436475857
FBgn0011236	-0.308520940267538
FBgn0040070	0.297759357138848
FBgn0017551	0.384517024657167
FBgn0030612	-0.426919538671376
FBgn0265523	-0.344110060952844
FBgn0029895	0.531270041788128
FBgn0262945	0.578665730371776
FBgn0030243	-0.279491155210832
FBgn0261989	0.641390842918335
FBgn0259228	-0.270619290256323
FBgn0039385	0.297265382833772
FBgn0000547	0.440610941324017
FBgn0002773	-0.632031548444285
FBgn0038145	-0.268748699764883
FBgn0083983	0.547322279311894
FBgn0033541	0.650699600596697
FBgn0035023	-0.331842149034486
FBgn0034417	-0.433656713380354
FBgn0032202	-0.410952203384857
FBgn0020887	-0.297755265903949
FBgn0263197	-0.270075687965642
FBgn0260768	0.438625954902027
FBgn0052251	-0.387709529546581
FBgn0010909	-0.261445742758135
FBgn0033663	0.241919839356275
FBgn0041171	-0.257693717439827
FBgn0003308	-0.440702197807849
FBgn0032603	-0.409211344696257
FBgn0027550	-0.411911074159385
FBgn0035267	0.633994632878231
FBgn0004597	0.385613952975235
FBgn0033357	0.344620231274325
